town,address,land_area,object_num,building_area,n_bed,n_hall,n_bath,price,unitprice,main_area,aux_area,balcony_area,trans_num,year,month,dist_to四城,dist_to宜蘭,dist_to縣政中心,dist_to羅東,percent_aux,percent_balcony,n_story,n_material,n_urb_zoning,d_urban,d_elevator,completion_year,age,d_presale,d_comp,d_manager,d_spec_rel,d_presale_2,d_notreg,d_hotspring,d_leak,d_reno,closest_station,min_dist
頭城鎮,宜蘭縣頭城鎮下埔路37之5號,119.6,土地2建物1車位0,157.71,5,2,3,7500000.0,47556.0,157.71,0.0,0.0,,2020,6,9412,12096,14865,23606,0.0,0.0,3.0,rc,,0,,2019.0,1.0,0,1,0,0,0,0,0,0,0,四城,9412
員山鄉,宜蘭縣員山鄉大湖十路７５巷２號,433.78,土地1建物1車位0,471.91,0,0,0,26980000.0,57172.0,413.57,0.0,58.34,,2020,5,9331,7303,8608,11791,0.0,12.36,4.0,rc,,0,,2019.0,1.0,0,0,0,0,0,0,0,0,0,宜蘭,7303
蘇澳鎮,宜蘭縣蘇澳鎮馬賽路３７５巷１１弄２２號,89.72,土地2建物1車位0,165.66,3,2,4,6600000.0,39841.0,148.34,0.0,17.32,,2020,6,22645,20375,16209,12042,0.0,10.459999999999999,3.0,,res,1,,2019.0,1.0,0,1,0,0,0,0,0,0,0,羅東,12042
宜蘭市,舊城東路２號,78.03,土地1建物1車位0,122.5,0,0,1,20000000.0,163265.0,122.5,0.0,0.0,,2020,6,4045,324,4075,9707,0.0,0.0,2.0,enf_brick,comm,1,0.0,,,0,1,0,0,0,0,0,0,0,宜蘭,324
宜蘭市,東港路二段１６０巷２１弄５號,77.99,土地2建物1車位0,156.98,4,2,3,10000000.0,63702.0,141.96,0.0,15.02,,2020,6,4836,1439,3563,9299,0.0,9.569999999999999,3.0,rc,res,1,0.0,2012.0,8.0,0,1,0,0,0,0,0,0,0,宜蘭,1439
宜蘭市,復興路一段１２１巷１９號,90.0,土地4建物1車位0,73.94,8,0,8,8800000.0,119015.0,73.94,0.0,0.0,,2020,6,5072,1235,3649,9281,0.0,0.0,2.0,enf_brick,res,1,0.0,,,0,1,0,0,0,0,0,0,0,宜蘭,1235
壯圍鄉,新南路１１７之２８號,123.26,土地4建物1車位0,157.28,3,2,4,7100000.0,45142.0,141.56,0.0,15.72,,2020,6,9336,7290,5780,10573,0.0,9.99,3.0,rc,,0,0.0,2018.0,2.0,0,1,0,0,0,0,0,0,0,縣政中心,5780
員山鄉,枕山路６７之３號,99.25,土地3建物1車位0,179.34,3,2,2,7700000.0,42935.0,159.04,0.0,20.3,,2020,6,6217,4877,10399,14844,0.0,11.32,3.0,rc,,0,0.0,2019.0,1.0,0,1,0,0,0,0,0,0,0,宜蘭,4877
冬山鄉,冬山路三段６５５號,81.86,土地1建物1車位0,162.7,5,2,3,10000000.0,61463.0,155.66,0.0,7.04,,2020,5,17032,11343,7932,1405,0.0,4.33,3.0,rc,res,1,0.0,1975.0,45.0,0,1,0,0,0,0,0,0,0,羅東,1405
蘇澳鎮,馬賽路３７５巷１１弄８號,93.42,土地2建物1車位0,172.0,3,2,4,7000000.0,40698.0,153.65,0.0,18.35,,2020,6,22645,20375,16209,12042,0.0,10.67,3.0,rc,res,1,0.0,2019.0,1.0,0,1,0,0,0,0,0,0,0,羅東,12042
羅東鎮,新群南路１０２巷２號,167.67,土地1建物1車位0,133.49,6,2,2,5400000.0,40452.0,133.49,0.0,0.0,,2020,4,15940,13671,9505,2561,0.0,0.0,2.0,enf_brick,,0,0.0,1981.0,39.0,0,1,0,0,0,0,0,0,0,羅東,2561
羅東鎮,興東路１８１巷１４號,82.0,土地2建物1車位0,57.15,3,3,1,4980000.0,87139.0,57.15,0.0,0.0,,2020,6,12675,8945,5535,918,0.0,0.0,2.0,enf_brick,comm,1,0.0,1973.0,47.0,0,1,0,0,0,1,0,0,0,羅東,918
五結鄉,公園路２９１巷７０號,83.0,土地1建物1車位0,143.77,3,2,4,8800000.0,61209.0,129.36,0.0,14.41,,2019,5,13979,11709,7141,3962,0.0,10.02,3.0,rc,res,1,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3962
冬山鄉,安農三路６巷３６弄２０號,128.61,土地4建物1車位0,190.33,4,2,5,9500000.0,49913.0,172.72,0.0,17.61,,2019,7,14717,10630,7576,3911,0.0,9.25,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄１８號,105.58,土地4建物1車位0,179.91,4,2,4,9700000.0,53916.0,164.58,0.0,15.33,,2020,1,14717,10630,7576,3911,0.0,8.52,3.0,rc,,0,0.0,2020.0,0.0,0,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄１６號,105.58,土地4建物1車位0,179.91,4,2,4,9600000.0,53360.0,164.58,0.0,15.33,,2019,12,14717,10630,7576,3911,0.0,8.52,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄１５號,110.56,土地4建物1車位0,183.07,4,2,4,9880000.0,53968.0,164.58,0.0,18.49,,2019,11,14717,10630,7576,3911,0.0,10.100000000000001,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄９號,111.34,土地4建物1車位0,183.07,4,2,5,9880000.0,53968.0,168.45,0.0,14.62,,2019,11,14717,10630,7576,3911,0.0,7.99,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
五結鄉,公園路２９１巷６０號,89.0,土地1建物1車位0,143.64,3,2,4,8800000.0,61264.0,129.01,0.0,14.63,,2019,5,13997,11728,7159,3980,0.0,10.190000000000001,3.0,rc,res,1,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3980
員山鄉,賢德路二段６６巷２５弄１２號,102.47,土地2建物1車位0,172.33,3,3,5,8710000.0,50543.0,167.18,0.0,5.15,,2020,5,8384,4745,4945,10334,0.0,2.9899999999999998,4.0,rc,,0,0.0,2019.0,1.0,0,1,1,0,0,0,0,0,0,宜蘭,4745
宜蘭市,黎明一路１３２之２號,137.76,土地3建物1車位0,200.46,4,2,5,12000000.0,59862.0,184.98,0.0,15.48,,2020,6,6562,4453,4209,10237,0.0,7.720000000000001,3.0,rc,agr,1,0.0,2019.0,1.0,0,1,0,0,0,0,0,0,0,縣政中心,4209
宜蘭市,黎明一路１２８號,163.76,土地6建物1車位0,201.71,4,2,5,11500000.0,57013.0,186.06,0.0,15.65,,2020,6,6575,4440,4195,10251,0.0,7.76,3.0,rc,agr,1,0.0,2019.0,1.0,0,1,0,0,0,0,0,0,0,縣政中心,4195
頭城鎮,更新路９２之１１號,103.18,土地1建物1車位0,110.88,4,1,2,2200000.0,19841.0,110.88,0.0,0.0,,2020,6,18976,22300,26830,32375,0.0,0.0,2.0,enf_brick,res,1,0.0,1979.0,41.0,0,1,0,1,0,0,0,0,0,四城,18976
冬山鄉,光明路１６８巷２６號,121.19,土地1建物1車位0,39.26,2,1,1,2880000.0,73357.0,39.26,0.0,0.0,,2020,2,15259,11529,8118,2172,0.0,0.0,1.0,brick,agr,1,0.0,,,0,1,0,0,0,0,0,0,0,羅東,2172
五結鄉,中興路二段２００巷８１號,133.14,土地2建物1車位0,171.93,4,2,4,12580000.0,73169.0,155.79,0.0,16.14,,2018,4,13107,8183,4773,3452,0.0,9.39,3.0,rc,res,1,0.0,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3452
五結鄉,五結中路二段３６１巷１２號,80.18,土地1建物1車位0,164.12,3,2,3,8700000.0,53010.0,144.79,0.0,19.33,,2020,5,12263,9993,5780,4917,0.0,11.78,3.0,rc,,0,0.0,1997.0,23.0,0,1,0,0,0,0,0,0,0,羅東,4917
蘇澳鎮,城東路２２０巷１２號,86.18,土地2建物1車位0,165.75,4,2,5,6600000.0,39819.0,153.72,0.0,12.03,,2020,6,13486,9755,6345,5753,0.0,7.26,3.0,rc,res,1,0.0,2019.0,1.0,0,1,0,0,0,0,0,0,0,羅東,5753
羅東鎮,重陽街９５巷２１弄３１號,83.0,土地1建物1車位0,99.31,3,2,2,6080000.0,61222.0,99.31,0.0,0.0,,2020,5,14352,10622,7211,2280,0.0,0.0,2.0,enf_brick,res,1,0.0,1975.0,45.0,0,1,0,0,0,0,0,0,0,羅東,2280
五結鄉,大吉五路１８２巷３號,86.08,土地1建物1車位0,104.4,4,3,2,3800000.0,36398.0,104.4,0.0,0.0,,2020,6,12310,10040,5923,6205,0.0,0.0,2.0,brick,,0,0.0,1981.0,39.0,0,1,0,0,0,0,0,0,0,縣政中心,5923
羅東鎮,中山路四段３６巷２號,72.0,土地2建物1車位0,109.15,4,2,2,4800000.0,43976.0,94.18,14.97,0.0,,2020,6,13728,9998,6587,1507,13.719999999999999,0.0,2.0,enf_brick,comm,1,0.0,1991.0,29.0,0,1,0,0,0,0,0,0,0,羅東,1507
五結鄉,國民中路１之４號,125.66,土地1建物1車位0,146.79,4,2,2,7200000.0,49050.0,128.85,17.94,0.0,,2020,6,12669,10399,6233,4100,12.22,0.0,2.0,enf_brick,,0,0.0,1992.0,28.0,0,1,0,0,0,0,0,0,0,羅東,4100
五結鄉,公園路３１１巷４１號,123.0,土地1建物1車位0,228.97,4,2,5,12500000.0,54592.0,218.45,0.0,10.52,,2020,4,13948,11678,7110,4005,0.0,4.590000000000001,3.0,rc,res,1,0.0,2020.0,0.0,0,1,0,0,0,0,0,0,0,羅東,4005
蘇澳鎮,馬賽路３７５巷１１弄６號,93.42,土地2建物1車位0,172.0,3,2,4,6850000.0,39826.0,153.65,0.0,18.35,,2020,6,22645,20375,16209,12042,0.0,10.67,3.0,rc,res,1,0.0,2019.0,1.0,0,1,0,0,0,0,0,0,0,羅東,12042
宜蘭市,中山路五段３８３號,293.75,土地1建物1車位0,102.29,0,0,0,12500000.0,122202.0,102.29,0.0,0.0,,2020,5,2144,2515,7844,12616,0.0,0.0,1.0,enf_brick,agr,1,0.0,1973.0,47.0,0,0,0,0,0,0,0,0,0,四城,2144
壯圍鄉,順和路２９之１５號,115.33,土地2建物1車位0,167.54,4,3,4,7500000.0,44765.0,155.44,0.0,12.1,,2020,6,6238,5902,8671,14966,0.0,7.22,3.0,rc,,0,0.0,2016.0,4.0,0,1,0,0,0,0,0,0,0,宜蘭,5902
宜蘭市,健康路二段８巷２０號,133.18,土地2建物1車位0,102.61,3,2,2,7990000.0,77868.0,102.61,0.0,0.0,,2020,6,5197,1360,3250,8882,0.0,0.0,2.0,enf_brick,res,1,0.0,1976.0,44.0,0,1,0,0,0,1,0,0,0,宜蘭,1360
員山鄉,永同路三段２０４巷１２號,2045.41,土地5建物1車位0,115.16,2,3,2,5500000.0,47760.0,115.16,0.0,0.0,,2020,6,7550,5522,8254,12443,0.0,0.0,2.0,enf_brick,,0,0.0,1984.0,36.0,0,1,0,0,0,0,0,0,0,宜蘭,5522
壯圍鄉,古亭路４８之１４號,79.31,土地3建物1車位0,177.4,3,2,4,4100000.0,23112.0,152.0,6.2,19.2,,2020,6,4683,5484,8253,14548,3.49,10.82,4.0,rc,,0,0.0,1995.0,25.0,0,1,0,0,0,0,0,0,0,四城,4683
宜蘭市,長春路７０號,64.54,土地2建物1車位0,98.15,4,2,3,8500000.0,86602.0,98.15,0.0,0.0,,2020,6,5191,1354,3970,9602,0.0,0.0,2.0,enf_brick,res,1,0.0,1968.0,52.0,0,1,0,0,0,0,0,0,0,宜蘭,1354
宜蘭市,鎮平路１５３巷５號,73.0,土地1建物1車位0,97.8,3,2,2,3850000.0,39366.0,97.8,0.0,0.0,,2020,6,3970,2552,5668,11300,0.0,0.0,2.0,enf_brick,,0,0.0,1981.0,39.0,0,1,0,0,0,0,0,0,0,宜蘭,2552
蘇澳鎮,力行街３４巷８號,47.0,土地1建物1車位0,75.41,4,1,2,2408000.0,31932.0,75.41,0.0,0.0,,2020,6,29856,27587,23420,19254,0.0,0.0,2.0,enf_brick,comm,1,0.0,1974.0,46.0,0,1,0,0,0,1,0,0,0,羅東,19254
五結鄉,大吉三路３０２巷３弄６之１號,82.88,土地6建物1車位0,159.92,4,2,4,8000000.0,50025.0,149.12,0.0,10.8,,2020,6,12569,10300,6087,5474,0.0,6.75,3.0,rc,,0,0.0,2016.0,4.0,0,1,0,0,0,0,0,0,0,羅東,5474
冬山鄉,香和路２２７巷２５弄３號,96.48,土地1建物1車位0,164.26,4,1,4,7980000.0,48582.0,141.48,0.0,22.78,,2020,6,26047,23778,14885,7182,0.0,13.87,3.0,rc,res,1,0.0,2019.0,1.0,0,1,0,0,0,0,0,0,0,羅東,7182
蘇澳鎮,隘丁路７０號,82.35,土地1建物1車位0,168.3,3,2,3,3300000.0,19608.0,168.3,0.0,0.0,,2020,6,23592,21322,17156,12989,0.0,0.0,3.0,rc,res,1,0.0,1979.0,41.0,0,1,0,0,0,1,0,0,0,羅東,12989
蘇澳鎮,蘇南路２１４號,84.15,土地1建物1車位0,123.52,2,2,2,5500000.0,44527.0,123.52,0.0,0.0,,2020,5,26158,23889,19723,13501,0.0,0.0,2.0,rc,res,1,0.0,1986.0,34.0,0,1,0,1,0,1,0,0,0,羅東,13501
羅東鎮,民生路１２２號,34.67,土地1建物1車位0,80.12,1,4,3,12000000.0,149775.0,80.12,0.0,0.0,,2020,5,13105,9374,5964,877,0.0,0.0,3.0,enf_brick,res,1,0.0,1976.0,44.0,0,1,0,1,0,0,0,0,0,羅東,877
冬山鄉,群英路１５０巷６號,82.81,土地1建物1車位0,99.72,3,1,3,7200000.0,72202.0,99.72,0.0,0.0,,2020,6,14512,10781,7371,1473,0.0,0.0,2.0,enf_brick,res,1,0.0,1977.0,43.0,0,1,0,0,0,0,0,0,0,羅東,1473
冬山鄉,安農三路６巷３６弄１號,113.04,土地4建物1車位0,185.98,4,2,4,9900000.0,53232.0,167.25,0.0,18.73,,2020,2,14717,10630,7576,3911,0.0,10.07,3.0,rc,,0,0.0,2020.0,0.0,0,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄５號,111.34,土地4建物1車位0,183.07,4,2,5,9880000.0,53968.0,168.45,0.0,14.62,,2019,7,14717,10630,7576,3911,0.0,7.99,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄３號,111.35,土地4建物1車位0,183.07,4,2,4,9800000.0,53531.0,164.58,0.0,18.49,,2020,6,14717,10630,7576,3911,0.0,10.100000000000001,3.0,rc,,0,0.0,2020.0,0.0,0,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄７號,111.34,土地4建物1車位0,208.8,4,2,4,10380000.0,49713.0,190.31,0.0,18.49,,2019,9,14717,10630,7576,3911,0.0,8.86,3.0,,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷４０號,74.84,土地2建物1車位0,140.25,4,2,5,7680000.0,54759.0,127.5,0.0,12.75,,2019,6,14717,10630,7576,3911,0.0,9.09,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷４２號,83.8,土地2建物1車位0,158.85,4,2,4,9900000.0,62323.0,145.98,0.0,12.87,,2019,6,14866,10735,7725,4019,0.0,8.1,3.0,,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,4019
五結鄉,大吉五路１２１巷３５弄８號,114.94,土地3建物1車位0,184.39,5,2,4,8600000.0,46640.0,169.41,0.0,14.98,,2020,6,12557,10287,6074,6357,0.0,8.12,3.0,rc,,0,0.0,2017.0,3.0,0,1,0,0,0,0,0,0,0,縣政中心,6074
礁溪鄉,礁溪路四段１４６巷２號,105.0,土地2建物1車位0,138.68,4,2,2,8500000.0,61292.0,138.68,0.0,0.0,,2020,5,4159,7795,14021,19575,0.0,0.0,2.0,enf_brick,res,1,0.0,1981.0,39.0,0,1,0,0,0,0,0,0,0,四城,4159
蘇澳鎮,志成路２６６巷６號,101.61,土地3建物1車位0,172.08,4,2,3,4500000.0,26151.0,154.57,0.0,17.51,,2020,6,13486,9755,6345,5753,0.0,10.18,4.0,rc,res,1,0.0,1995.0,25.0,0,1,0,0,0,0,0,0,0,羅東,5753
冬山鄉,安農三路６巷３６弄１１號,111.34,土地4建物1車位0,183.07,4,2,4,9800000.0,53531.0,164.58,0.0,18.49,,2019,11,14717,10630,7576,3911,0.0,10.100000000000001,3.0,,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
蘇澳鎮,志成路２６１號,83.32,土地1建物1車位0,176.74,5,2,5,6000000.0,33948.0,162.22,3.64,10.88,,2020,5,13486,9755,6345,5753,2.06,6.16,3.0,rc,res,1,0.0,1997.0,23.0,0,1,0,1,0,1,0,0,0,羅東,5753
冬山鄉,安農三路６巷３６弄１３號,111.35,土地4建物1車位0,183.07,4,2,4,9800000.0,53531.0,164.58,0.0,18.49,,2019,7,14717,10630,7576,3911,0.0,10.100000000000001,3.0,,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄１０號,105.58,土地4建物1車位0,179.91,4,2,4,9780000.0,54361.0,164.58,0.0,15.33,,2020,2,14717,10630,7576,3911,0.0,8.52,3.0,,,0,0.0,2020.0,0.0,0,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄１２號,105.58,土地4建物1車位0,179.91,4,2,4,9600000.0,53360.0,164.58,0.0,15.33,,2019,12,14717,10630,7576,3911,0.0,8.52,3.0,,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄８號,105.58,土地4建物1車位0,179.91,4,2,4,9700000.0,53916.0,164.58,0.0,15.33,,2020,3,14717,10630,7576,3911,0.0,8.52,3.0,,,0,0.0,2020.0,0.0,0,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄１７號,97.74,土地4建物1車位0,137.73,3,2,3,7530000.0,54672.0,128.18,0.0,9.55,,2019,12,14717,10630,7576,3911,0.0,6.93,3.0,,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,安農三路６巷３６弄６號,143.27,土地4建物1車位0,243.92,4,2,5,12500000.0,51246.0,226.09,0.0,17.83,,2019,6,14717,10630,7576,3911,0.0,7.31,3.0,,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,3911
冬山鄉,香城路３３巷５號,100.0,土地1建物1車位0,159.28,5,2,2,5150000.0,32333.0,143.32,7.98,7.98,,2020,5,19338,17069,12903,7440,5.01,5.01,3.0,rc,,0,0.0,1992.0,28.0,0,1,0,0,0,0,0,0,0,羅東,7440
蘇澳鎮,聖賢路２２０號,71.67,土地1建物1車位0,172.98,4,1,3,3800000.0,21968.0,155.82,4.63,12.53,,2020,6,25349,23080,18914,12692,2.68,7.24,3.0,rc,res,1,0.0,1994.0,26.0,0,1,0,0,0,0,0,0,0,羅東,12692
冬山鄉,光明路２３９號,101.01,土地1建物1車位0,183.54,6,2,3,8800000.0,47946.0,183.54,0.0,0.0,,2020,5,13486,9755,6345,5753,0.0,0.0,3.0,enf_brick,agr,1,0.0,1981.0,39.0,0,1,0,0,0,0,0,0,0,羅東,5753
礁溪鄉,瑪僯路４２號,565.0,土地2建物1車位0,53.78,2,1,1,8645000.0,160747.0,53.78,0.0,0.0,,2020,5,2287,5853,10894,16449,0.0,0.0,1.0,,,0,0.0,1963.0,57.0,0,1,0,0,0,1,0,0,0,四城,2287
礁溪鄉,育龍路１７巷４０弄１號,97.22,土地3建物1車位0,179.56,4,2,3,7800000.0,43440.0,147.95,9.56,22.05,,2020,6,2409,3943,9479,14251,5.319999999999999,12.280000000000001,3.0,rc,res,1,0.0,2009.0,11.0,0,1,0,1,0,0,0,0,0,四城,2409
礁溪鄉,漳福路２０８之３５號,116.77,土地2建物1車位0,195.33,3,1,4,9500000.0,48636.0,180.08,0.0,15.25,,2020,6,2507,5335,10002,14774,0.0,7.8100000000000005,3.0,rc,agr,1,1.0,2015.0,5.0,0,1,0,0,0,0,0,0,0,四城,2507
宜蘭市,陽明六路２５３巷８８號,90.3,土地2建物1車位0,173.25,4,2,3,8600000.0,49639.0,155.06,5.63,12.56,,2020,7,5722,2300,3427,9094,3.25,7.249999999999999,3.0,rc,res,1,0.0,1995.0,25.0,0,1,0,0,0,0,0,0,0,宜蘭,2300
壯圍鄉,中央路二段２１０巷２６號,107.35,土地1建物1車位0,100.66,2,2,2,4800000.0,47685.0,100.66,0.0,0.0,,2020,6,6896,4627,5132,10622,0.0,0.0,2.0,enf_brick,res,1,0.0,1980.0,40.0,0,1,0,0,0,1,0,0,0,宜蘭,4627
冬山鄉,水源路１１８巷４２號,85.0,土地1建物1車位0,106.22,4,2,3,5720000.0,53850.0,106.22,0.0,0.0,,2020,5,16326,12595,9185,3092,0.0,0.0,2.0,enf_brick,,0,0.0,1981.0,39.0,0,1,0,0,0,0,0,0,0,羅東,3092
羅東鎮,公園路１２號,56.0,土地1建物1車位0,159.36,5,3,4,8700000.0,54593.0,151.29,0.0,8.07,,2020,6,5816,1979,2015,7648,0.0,5.06,4.0,rc,res,1,0.0,1986.0,34.0,0,1,0,0,0,0,0,0,0,宜蘭,1979
五結鄉,舊街一路６０巷１號,110.92,土地4建物1車位0,163.35,3,2,3,10580000.0,64769.0,158.78,0.0,4.57,,2020,3,10165,6435,3025,4036,0.0,2.8000000000000003,3.0,rc,res,1,0.0,2013.0,7.0,0,1,0,0,0,0,0,0,0,縣政中心,3025
冬山鄉,義成路三段３８３巷３１弄１３號,72.64,土地1建物1車位0,57.86,4,2,2,4000000.0,69132.0,57.86,0.0,0.0,,2020,6,14601,10871,7460,1807,0.0,0.0,1.0,enf_brick,res,1,0.0,1973.0,47.0,0,1,0,0,0,1,0,0,0,羅東,1807
蘇澳鎮,志成路３４巷１弄２號,76.12,土地1建物1車位0,126.01,0,0,3,3000000.0,23808.0,126.01,0.0,0.0,,2020,7,13486,9755,6345,5753,0.0,0.0,3.0,enf_brick,res,1,0.0,1979.0,41.0,0,1,0,0,0,0,0,0,0,羅東,5753
五結鄉,公園路２９１巷７７弄８號,105.0,土地1建物1車位0,175.51,5,2,5,11400000.0,64954.0,156.99,0.0,18.52,,2020,6,13829,11560,7197,3863,0.0,10.549999999999999,3.0,rc,res,1,0.0,2014.0,6.0,0,1,0,0,0,0,0,0,0,羅東,3863
冬山鄉,永興路一段２９４巷１號,139.43,土地1建物1車位0,162.9,5,2,3,8400000.0,51565.0,162.9,0.0,0.0,,2020,4,19579,13125,9715,3739,0.0,0.0,3.0,rc,res,1,0.0,1991.0,29.0,0,1,0,0,0,1,0,0,0,羅東,3739
五結鄉,中興路一段２３７巷１１弄３０號,123.74,土地4建物1車位0,169.98,4,2,4,9750000.0,57360.0,164.64,0.0,5.34,,2020,6,16658,10580,9329,6935,0.0,3.1399999999999997,3.0,rc,,0,0.0,2012.0,8.0,0,1,0,0,0,0,0,0,0,羅東,6935
三星鄉,大德路二段６３６巷３５弄９號,182.42,土地4建物1車位0,188.97,4,2,3,8500000.0,44981.0,167.91,0.0,21.06,,2020,6,17958,11880,10629,8235,0.0,11.14,3.0,rc,,0,0.0,2019.0,1.0,0,1,0,0,0,0,0,0,0,羅東,8235
冬山鄉,順安路１６３巷２７號,97.71,土地5建物1車位0,123.38,4,2,3,7200000.0,58356.0,113.49,0.0,9.89,,2019,12,20500,12722,9311,5345,0.0,8.02,3.0,rc,,0,0.0,2014.0,5.0,0,1,0,0,0,0,0,0,0,羅東,5345
蘇澳鎮,聖愛路１０２之６號,83.62,土地1建物1車位0,115.16,3,1,2,1800000.0,15630.0,115.16,0.0,0.0,,2020,6,24187,21918,17752,13585,0.0,0.0,2.0,enf_brick,res,1,0.0,1980.0,40.0,0,1,0,1,0,0,0,0,0,羅東,13585
頭城鎮,三和路５９３號,57.73,土地1建物1車位0,91.68,4,4,2,3600000.0,39267.0,91.68,0.0,0.0,,2020,7,8250,10935,13704,23349,0.0,0.0,2.0,enf_brick,,0,0.0,1979.0,41.0,0,1,0,0,0,0,0,0,0,四城,8250
員山鄉,員山路三段１６０號,182.37,土地1建物1車位0,174.96,3,2,2,4300000.0,24577.0,174.96,0.0,0.0,,2020,4,19670,12847,12341,13783,0.0,0.0,2.0,enf_brick,,0,0.0,1980.0,40.0,0,1,0,0,0,1,0,0,0,縣政中心,12341
員山鄉,大湖十路７５巷１０號,365.37,土地1建物1車位0,471.91,0,0,0,27300000.0,57850.0,413.57,0.0,58.34,,2020,7,9331,7303,8608,11791,0.0,12.36,4.0,rc,,0,1.0,2019.0,1.0,0,0,0,0,0,0,0,0,0,宜蘭,7303
冬山鄉,順安路２４３巷４弄４號,94.27,土地1建物1車位0,101.38,0,0,2,3350000.0,33044.0,101.38,0.0,0.0,,2020,6,20835,13057,9646,5680,0.0,0.0,2.0,enf_brick,,0,0.0,1981.0,39.0,0,1,0,0,0,0,0,0,0,羅東,5680
蘇澳鎮,福德西巷１１之１號,126.1,土地2建物1車位0,212.54,3,2,4,8000000.0,37640.0,198.69,0.0,13.85,,2020,6,25104,22834,14841,9378,0.0,6.52,4.0,rc,,0,0.0,2015.0,5.0,0,1,0,0,0,0,0,0,0,羅東,9378
三星鄉,上將路五段６０８之１號,82.04,土地4建物1車位0,135.58,3,2,4,6480000.0,47795.0,126.46,0.0,9.12,,2019,9,21384,16301,14243,11928,0.0,6.7299999999999995,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,11928
三星鄉,上將路五段６０８之２號,77.17,土地4建物1車位0,133.34,3,2,4,6000000.0,44998.0,124.84,0.0,8.5,,2019,9,21384,16301,14243,11928,0.0,6.370000000000001,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,11928
三星鄉,上將路五段６０８之５號,89.37,土地2建物1車位0,135.73,3,2,4,6200000.0,45679.0,126.7,0.0,9.03,,2019,9,21384,16301,14243,11928,0.0,6.65,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,11928
三星鄉,上將路五段６０６巷１０號,76.48,土地4建物1車位0,117.73,3,2,4,5200000.0,44169.0,117.73,0.0,0.0,,2019,9,21384,16301,14243,11928,0.0,0.0,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,11928
蘇澳鎮,長壽街４１巷１２號,78.16,土地1建物1車位0,89.48,6,3,3,2700000.0,30174.0,89.48,0.0,0.0,,2020,6,25576,23306,19140,12918,0.0,0.0,2.0,enf_brick,res,1,0.0,1982.0,38.0,0,1,0,0,0,0,0,0,0,羅東,12918
三星鄉,上將路五段６０６巷１２號,71.39,土地4建物1車位0,117.24,3,2,4,5880000.0,50154.0,112.64,0.0,4.6,,2019,9,21384,16301,14243,11928,0.0,3.92,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,11928
三星鄉,上將路五段６０６巷１６號,71.39,土地4建物1車位0,117.24,3,2,4,5880000.0,50154.0,112.64,0.0,4.6,,2019,9,21384,16301,14243,11928,0.0,3.92,3.0,rc,,0,0.0,2020.0,0.0,1,1,0,0,0,0,0,0,0,羅東,11928
三星鄉,上將路五段６０６巷１８號,73.29,土地2建物1車位0,119.14,3,2,4,5660000.0,47507.0,116.09,0.0,3.05,,2020,4,21384,16301,14243,11928,0.0,2.56,3.0,rc,,0,0.0,2020.0,0.0,0,1,0,0,0,0,0,0,0,羅東,11928
