縣市別,行政區,街道名稱及範圍,路寬(m),臨街關係,用途類別,構造種類,建築完成年月,移轉日期,總樓層數,移轉層數,土地使用分區,移轉土地面積(坪),移轉房屋面積(坪),總價(萬元),單價(萬元/坪)
桃園縣,桃園市,中正三街-永康街與埔新路間,10,臨街地,透天住宅,鋼筋混凝土造,０９７０２,098年01月,4,全,住宅區,31.76,74.35,1350,18.16
桃園縣,桃園市,中正三街-永康街與福清街間,10,臨街地,華廈,鋼筋混凝土造,０８２０４,095年01月,7,5,住宅區,5.68,31.91,225,7.05
桃園縣,桃園市,中正三街-愛三街與力行街間,10,臨街地,住宅大樓,鋼筋混凝土造,０９４０４,099年01月,12,10,住宅區,6.33,45.85,390,8.51
桃園縣,桃園市,中正五街-力行路與愛一街之間,12,臨街地,住宅大樓,鋼筋混凝土造,０８３０７,094年04月,12,3,住宅區,3.91,28.96,270,9.32
桃園縣,桃園市,中正五街-大連一街與大連二街間,7,裡地,透天住宅,加強磚造,０６１０６,096年04月,2,全,住宅區,24.50,24.79,500,20.17
桃園縣,桃園市,中正五街-中正五街101至150號,12,臨街地,套房,鋼筋混凝土造,０８４１２,101年07月,8,4,住宅區,1.48,10.35,115,11.11
桃園縣,桃園市,中正五街-中正五街176巷與長春路間,12,臨街地,公寓,鋼筋混凝土造,０７２０３,096年04月,5,2,住宅區,5.69,25.79,235,9.11
桃園縣,桃園市,中正五街-中正五街182巷與慈文路252巷間,12,裡地,透天住宅,加強磚造,０６８０９,096年01月,2,全,住宅區,19.66,25.26,400,15.84
桃園縣,桃園市,中正五街-中正五街251至300號,15,臨街地,住宅大樓,鋼筋混凝土造,０８３０７,100年04月,15,3,住宅區,3.88,37.08,450,12.14
桃園縣,桃園市,中正五街-中正五街251至300號,12,臨街地,住宅大樓,鋼筋混凝土造,０８３０７,101年04月,12,7,住宅區,3.28,37.01,320,8.65
桃園縣,桃園市,中正五街-中正五街與長春路交叉口,12,臨街地,套房,鋼筋混凝土造,０８４１２,100年01月,8,4,住宅區,2.07,14.05,120,8.54
桃園縣,桃園市,中正五街-中正路與大連一街之間,8,臨街地,透天住宅,鋼筋混凝土造,０８８０２,091年07月,5,全,住宅區,24.38,74.80,720,9.63
桃園縣,桃園市,中正五街-中正路與永安路間,12,臨街地,集合住宅,鋼筋混凝土造,０８５０４,094年01月,9,9,住宅區,3.15,20.50,160,7.80
桃園縣,桃園市,中正五街-長春路與愛九街之間,8,臨街地,公寓,鋼筋混凝土造,０７００４,094年12月,5,3,住宅區,9.62,32.78,310,9.46
桃園縣,桃園市,中正五街-長春路與愛九街間,10,裡地,透天住宅,加強磚造,０６６０６,095年09月,2,全,住宅區,30.86,41.08,595,14.48
桃園縣,桃園市,中正五街-長春路與愛十街70巷間,12,臨街地,華廈,鋼筋混凝土造,０８７０８,097年01月,9,5,住宅區,7.64,52.25,470,9.00
桃園縣,桃園市,中正五街-長春路與愛十街間,12,臨街地,華廈,鋼筋混凝土造,０８４１２,099年01月,8,4,住宅區,1.77,12.65,90,7.11
桃園縣,桃園市,中正五街-慈文路與中正五街之間,12,裡地,公寓,鋼筋混凝土造,０７２０３,099年07月,5,3,住宅區,5.93,26.10,186,7.13
桃園縣,桃園市,中正五街-慈文路與中正五街間,9,裡地,透天住宅,加強磚造,０６７０６,094年01月,2,全,住宅區,21.18,25.26,407,16.11
桃園縣,桃園市,中正五街-愛一街與愛三街間,12,臨街地,透天住宅,鋼筋混凝土造,０９４１２,095年12月,5,全,住宅區,71.69,190.89,2500,13.10
桃園縣,桃園市,中正五街-愛七街與愛五街間,12,臨街地,公寓,鋼筋混凝土造,０６９０６,095年09月,4,4,住宅區,9.91,33.06,270,8.17
桃園縣,桃園市,中正五街-愛九街與長春路之間,12,臨街地,住宅大樓,鋼筋混凝土造,０８１１２,092年04月,7,6,住宅區,6.39,29.45,200,6.79
桃園縣,桃園市,中正五街-愛八街與中正五街交叉口,10,臨街地,華廈,鋼筋混凝土造,０８１０８,094年04月,7,1,住宅區,7.97,31.18,450,14.43
桃園縣,桃園市,中正五街-愛六街與愛四街之間,9,臨街地,透天住宅,鋼筋混凝土造,０９３１２,096年07月,3,全,住宅區,46.59,83.63,1620,19.37
桃園縣,桃園市,中正路-三民路與中正一街之間,15,臨街地,辦公商業大樓,鋼骨混凝土造,０８４０９,093年07月,15,13,商業區,0.84,13.11,100,7.63
桃園縣,桃園市,中正路-三民路與中正一街間,15,臨街地,住宅大樓,鋼骨混凝土造,０８４０９,094年04月,15,12,商業區,0.87,11.79,98,8.31
桃園縣,桃園市,中正路-三民路與埔新路間,15,臨街地,集合住宅,鋼骨混凝土造,０８４０９,094年01月,15,10-12,商業區,1.93,25.08,210,8.37
桃園縣,桃園市,中正路-大興西路1段與德二街之間,30,裡地,公寓,鋼筋混凝土造,０７１０６,097年01月,5,4,住宅區,8.59,25.12,215,8.56
桃園縣,桃園市,中正路-大興西路與慈文路間,30,臨街地,住宅大樓,鋼筋混凝土造,０８６０６,097年12月,20,11,住宅區,5.63,64.07,780,12.17
桃園縣,桃園市,中正路-中正三街與北埔路之間,15,臨街地,公寓,鋼筋混凝土造,０６９０１,097年07月,5,3,商業區,10.04,27.90,420,15.05
桃園縣,桃園市,中正路-中正五街與民光路之間,15,臨街地,透天住宅,加強磚造,０６７０６,098年07月,3,全,住宅區,22.08,52.45,1600,30.51
桃園縣,桃園市,中正路-中正五街與愛四街之間,30,裡地,透天住宅,加強磚造,０６０１２,100年01月,2,全,住宅區,19.06,33.43,540,16.15
桃園縣,桃園市,中正路-中正路1001至1050號,30,臨街地,住宅大樓,鋼筋混凝土造,０８３０４,101年04月,12,12,住宅區,9.05,76.32,1550,20.31
桃園縣,桃園市,中正路-中正路100至150號,15,臨街地,透天住宅,加強磚造,０５４０７,100年12月,3,全,商業區,30.86,83.93,5350,63.74
桃園縣,桃園市,中正路-中正路1051至1100號,30,臨街地,華廈,鋼筋混凝土造,０８１０１,100年12月,8,8,住宅區,10.48,71.45,1300,18.19
桃園縣,桃園市,中正路-中正路1101至1150號,30,臨街地,住宅大樓,鋼筋混凝土造,０９３０７,100年12月,14,10,住宅區,3.74,52.12,1010,19.38
桃園縣,桃園市,中正路-中正路1101至1150號,30,臨街地,住宅大樓,鋼筋混凝土造,０９３０７,101年04月,14,2,住宅區,3.36,32.87,730,22.21
桃園縣,桃園市,中正路-中正路1301至1350號,30,臨街地,住宅大樓,鋼筋混凝土造,０９２０１,100年04月,21,12,住宅區,13.99,143.68,3500,24.36
桃園縣,桃園市,中正路-中正路1301號至1350號,30,臨街地,住宅大樓,鋼筋混凝土造,０９５０２,100年07月,25,25,住宅區,8.42,100.77,2700,26.79
桃園縣,桃園市,中正路-中正路1351至1400號,30,臨街地,住宅大樓,鋼筋混凝土造,０８３０８,100年04月,16,12,住宅區,4.33,34.05,450,13.22
桃園縣,桃園市,中正路-中正路1351至1400號,30,臨街地,住宅大樓,鋼筋混凝土造,０８３０８,100年12月,16,12,住宅區,3.85,30.97,450,14.53
桃園縣,桃園市,中正路-中正路1351至1400號,30,臨街地,住宅大樓,鋼筋混凝土造,０８６０５,101年07月,20,17,住宅區,4.66,40.90,650,15.89
桃園縣,桃園市,中正路-中正路1351號至1400號,30,臨街地,住宅大樓,鋼筋混凝土造,０８３０８,100年07月,16,5,住宅區,3.32,30.97,300,9.69
桃園縣,桃園市,中正路-中正路48巷,30,裡地,華廈,鋼筋混凝土造,０７４０２,101年04月,10,5,商業區,4.70,48.94,550,11.24
桃園縣,桃園市,中正路-中正路51至100號,15,臨街地,華廈,鋼筋混凝土造,０７４０２,101年07月,10,1,商業區,2.40,11.55,393,34.03
桃園縣,桃園市,中正路-中正路701號至750號,30,臨街地,住宅大樓,鋼筋混凝土造,０９５１２,100年07月,12,3,住宅區,18.13,106.49,2100,19.72
桃園縣,桃園市,中正路-中正路與大興西路2段交叉口,30,臨街地,住宅大樓,鋼筋混凝土造,０８４０２,094年04月,23,2,住宅區,3.88,31.89,450,14.11
桃園縣,桃園市,中正路-中正路與南平路交叉口,30,臨街地,集合住宅,鋼筋混凝土造,０９３０２,094年01月,14,6,住宅區,2.49,25.94,400,15.42
桃園縣,桃園市,中正路-北埔路與中正二街之間,15,臨街地,華廈,鋼筋混凝土造,０８６０６,098年04月,11,4,商業區,1.42,12.65,105,8.30
桃園縣,桃園市,中正路-北埔路與中正三街之間,15,臨街地,店面(店舖),加強磚造,０６６０５,097年12月,3,全,商業區,38.72,69.08,2500,36.19
桃園縣,桃園市,中正路-北興街與北新街之間,15,臨街地,透天住宅,加強磚造,０５０１２,095年04月,2,全,商業區,41.44,72.48,3200,44.15
桃園縣,桃園市,中正路-民光路與信光街間,15,臨街地,透天住宅,加強磚造,０５７１１,096年04月,2,全,住宅區,27.83,37.64,1310,34.80
桃園縣,桃園市,中正路-同德二街與大興西路2段之間,30,臨街地,住宅大樓,鋼筋混凝土造,０８４０２,099年01月,23,22,住宅區,3.88,43.55,390,8.96
桃園縣,桃園市,中正路-同德十一街與南平路之間,30,臨街地,住宅大樓,鋼筋混凝土造,０９５０２,098年04月,28,14,住宅區,12.22,138.05,2900,21.01
桃園縣,桃園市,中正路-同德十一街與南平路之間,30,臨街地,住宅大樓,鋼骨混凝土造,０８１０３,098年07月,22,6,住宅區,3.36,38.98,550,14.11
桃園縣,桃園市,中正路-同德十一街與南平路間,30,裡地,透天住宅,鋼筋混凝土造,０７７０５,097年04月,4,全,住宅區,28.74,54.01,750,13.89
桃園縣,桃園市,中正路-成功路與復興路間,15,裡地,公寓,鋼筋混凝土造,０７３０５,098年01月,5,2,商業區,5.92,28.33,265,9.35
桃園縣,桃園市,中正路-信光街與慈文街之間,30,裡地,透天住宅,加強磚造,０６０１１,099年12月,2,全,住宅區,18.45,32.39,538,16.61
桃園縣,桃園市,中正路-信光路與慈文路之間,25,臨街地,住宅大樓,鋼筋混凝土造,０９５１２,096年07月,12,11,住宅區,25.25,146.72,1800,12.27
桃園縣,桃園市,中正路-南平路與中寧街之間,30,臨街地,住宅大樓,鋼筋混凝土造,０９３０２,099年12月,14,4,住宅區,3.45,35.67,600,16.82
桃園縣,桃園市,中正路-南平路與同德十一街之間,30,臨街地,住宅大樓,鋼筋混凝土造,０９３０２,098年10月,14,3,住宅區,4.80,55.87,795,14.23
桃園縣,桃園市,中正路-南平路與同德十一街之間,30,臨街地,住宅大樓,鋼筋混凝土造,０９５０２,099年01月,25,4,住宅區,9.58,112.36,2700,24.03
桃園縣,桃園市,中正路-南平路與同德六街之間,30,臨街地,住宅大樓,鋼筋混凝土造,０９３０７,094年04月,14,13,住宅區,3.24,32.04,400,12.48
桃園縣,桃園市,中正路-南平路與同德六街之間,25,臨街地,住宅大樓,鋼筋混凝土造,０９３０７,096年07月,14,5,住宅區,4.36,41.14,550,13.37
桃園縣,桃園市,中正路-南平路與同德六街之間,30,臨街地,辦公商業大樓,鋼骨造,０８１０１,097年01月,20,4,住宅區,11.30,58.21,785,13.49
桃園縣,桃園市,中正路-南平路與同德六街之間,30,臨街地,住宅大樓,鋼筋混凝土造,０９３０７,098年07月,14,13,住宅區,4.61,50.92,650,12.77
桃園縣,桃園市,中正路-南平路與同德六街間,30,臨街地,住宅大樓,鋼骨造,０８１０１,097年01月,20,11,住宅區,4.52,55.05,620,11.26
桃園縣,桃園市,中正路-南平路與同德六街間,30,臨街地,住宅大樓,鋼筋混凝土造,０９３０７,097年12月,14,13,住宅區,4.36,41.01,710,17.31
桃園縣,桃園市,中正路-南平路與同德六街間,30,臨街地,住宅大樓,鋼筋混凝土造,０９３０７,098年01月,14,2,住宅區,4.61,50.94,720,14.13
桃園縣,桃園市,中正路-南平路與同德六街間,30,臨街地,住宅大樓,鋼骨鋼筋混凝土造,０８１０１,098年04月,23,15,住宅區,6.89,73.80,1200,16.26
桃園縣,桃園市,中正路-莊敬路1段與莊二街間,30,裡地,透天住宅,加強磚造,０７４１１,095年04月,2,全,住宅區,28.13,42.81,540,12.61
桃園縣,桃園市,中正路-莊敬路2段與同德十一街間,30,臨街地,住宅大樓,鋼筋混凝土造,０８３０８,098年07月,16,6,住宅區,4.21,43.09,420,9.75
桃園縣,桃園市,中正路-莊敬路2段與同德十二街之間,30,臨街地,住宅大樓,鋼筋混凝土造,０９２０１,094年01月,20,12,住宅區,10.65,119.85,1988,16.59
桃園縣,桃園市,中正路-莊敬路與南平路之間,30,臨街地,住宅大樓,鋼筋混凝土造,０９２０１,092年04月,19,19,住宅區,13.99,143.64,1500,10.44
桃園縣,桃園市,中正路-莊敬路與南平路之間,30,臨街地,住宅大樓,鋼筋混凝土造,０８３０８,100年01月,16,16,住宅區,4.33,42.08,580,13.78
桃園縣,桃園市,中正路-莊敬路與南平路之間,30,臨街地,住宅大樓,鋼筋混凝土造,０８３０８,100年01月,16,13,住宅區,2.57,24.48,330,13.48
桃園縣,桃園市,中正路-莊敬路與南平路間,30,臨街地,住宅大樓,鋼筋混凝土造,０９２０１,097年01月,20,19,住宅區,10.04,109.41,1600,14.62
桃園縣,桃園市,中正路-莊敬路與南平路間,30,臨街地,住宅大樓,鋼筋混凝土造,０９２０１,097年12月,21,13,住宅區,6.39,138.10,2556,18.51
桃園縣,桃園市,中正路-莊敬路與莊二段之間,30,臨街地,店面(店舖),鋼筋混凝土,０７５０２,090年10月,3,全,住宅區,26.92,40.82,900,22.05
桃園縣,桃園市,中正路-莊敬路與莊二街之間,30,裡地,透天住宅,加強磚造,０７４１１,096年07月,2,全,住宅區,27.53,45.33,740,16.32
桃園縣,桃園市,中正路-復興路與大同路之間,15,臨街地,透天住宅,鋼筋混凝土造,０７１１１,095年12月,5,全,商業區,39.02,169.49,5500,32.45
桃園縣,桃園市,中正路-慈文路與信光街間,30,臨街地,住宅大樓,鋼筋混凝土造,０９５１２,097年01月,11,6,住宅區,18.61,108.79,2050,18.84
桃園縣,桃園市,中正路-慈文路與信光路之間,15,臨街地,住宅大樓,鋼筋混凝土造,０９５１２,097年04月,12,4,住宅區,17.95,73.32,1560,21.28
桃園縣,桃園市,中正路-慈文路與信光路之間,15,臨街地,住宅大樓,鋼筋混凝土造,０９５１２,098年04月,14,5,住宅區,18.61,108.79,1910,17.56
桃園縣,桃園市,中正路-愛八街與愛六街間,15,裡地,透天住宅,加強磚造,０６０１１,099年04月,2,全,住宅區,19.06,33.92,590,17.39
桃園縣,桃園市,中正路-新民街與廣文街之間,15,臨街地,透天住宅,加強磚造,０５４０７,095年01月,3,全,商業區,30.86,83.93,3000,35.74
桃園縣,桃園市,中正路-新民街與廣文街之間,15,臨街地,透天住宅,加強磚造,０５８０４,096年07月,3,全,商業區,26.62,63.62,3000,47.15
桃園縣,桃園市,中州街-中平路與泰昌八街之間,8,裡地,公寓,鋼筋混凝土造,０７００９,095年01月,4,4,商業區,7.09,20.35,150,7.37
桃園縣,桃園市,中州街-中平路與泰昌八街之間,8,臨街地,公寓,鋼筋混凝土造,０７００７,099年04月,4,1,商業區,10.10,34.41,868,25.23
桃園縣,桃園市,中州街-中平路與泰昌三街之間,8,臨街地,華廈,鋼筋混凝土造,０８２０４,097年01月,6,2,住宅區,6.50,37.35,280,7.50
桃園縣,桃園市,中州街-中州街1至50號,10,臨街地,華廈,鋼筋混凝土造,０８３１２,101年04月,6,5,住宅區,7.94,38.85,250,6.44
桃園縣,桃園市,中州街-中州街1號至50號,8,臨街地,華廈,鋼筋混凝土造,０８２０４,100年07月,6,1,住宅區,6.10,31.82,295,9.27
桃園縣,桃園市,中州街-宏昌六街中州街之間,8,裡地,公寓,鋼筋混凝土造,０７１１１,094年01月,4,3,商業區,8.80,30.05,250,8.32
桃園縣,桃園市,中州街-宏昌六街與中州街之間,8,臨街地,公寓,鋼筋混凝土造,０７１０７,094年01月,4,1,商業區,13.51,43.71,400,9.15
桃園縣,桃園市,中州街-泰昌八街與中平路之間,8,裡地,公寓,鋼筋混凝土造,０７００７,096年04月,4,4,商業區,7.53,20.23,180,8.90
桃園縣,桃園市,中州街-壽昌街與泰昌三街之間,8,臨街地,華廈,鋼筋混凝土造,０８２０９,095年01月,6,2,住宅區,7.47,32.11,360,11.21
桃園縣,桃園市,中和街-東國街與民生路之間,6,臨街地,公寓,鋼筋混凝土造,０７１０５,096年07月,5,1,住宅區,8.04,26.56,350,13.18
桃園縣,桃園市,中原路-中原路1至50號,8,臨街地,華廈,鋼筋混凝土造,０７６１２,100年12月,7,5,住宅區,8.55,43.57,490,11.25
桃園縣,桃園市,中埔一街-大興西路1段與同德六街之間,10,裡地,住宅大樓,鋼筋混凝土造,０９６１０,099年01月,13,10,住宅區,9.54,65.24,1180,18.09
桃園縣,桃園市,中埔一街-中埔一街351至400號,6,臨街地,住宅大樓,鋼筋混凝土造,０９９０５,101年01月,19,2,住宅區,4.36,82.02,1100,13.41
桃園縣,桃園市,中埔一街-中埔一街351至400號,6,臨街地,華廈,鋼筋混凝土造,０８５０２,101年04月,8,4,住宅區,4.90,29.01,270,9.31
桃園縣,桃園市,中埔一街-中埔一街351至400號,6,臨街地,住宅大樓,鋼筋混凝土造,０９９０５,101年04月,19,17,住宅區,3.25,61.52,1310,21.29
桃園縣,桃園市,中埔一街-中埔一街351號至400號,10,臨街地,住宅大樓,鋼筋混凝土造,０９９０５,100年07月,19,13,住宅區,3.15,60.85,1170,19.23
桃園縣,桃園市,中埔一街-同德十街與同德十二街之間,10,臨街地,華廈,鋼筋混凝土造,０８５０５,095年01月,7,4,住宅區,5.24,31.16,210,6.74
桃園縣,桃園市,中埔一街-同德六街與大興西路間,8,裡地,住宅大樓,鋼筋混凝土造,０９６１０,097年01月,13,7,住宅區,8.13,64.77,950,14.67
桃園縣,桃園市,中埔一街-南平路與大興西路之間,11,臨街地,住宅大樓,鋼筋混凝土造,０８５０７,092年07月,8,6,住宅區,5.07,30.43,260,8.54
桃園縣,桃園市,中埔一街-南平路與同德十街之間,10,臨街地,華廈,鋼筋混凝土造,０８５０７,100年01月,8,5,住宅區,4.85,29.20,300,10.27
桃園縣,桃園市,中埔二街-大興西路與同德三街之間,12,臨街地,住宅大樓,鋼筋混凝土造,０９４０４,099年04月,15,14,住宅區,3.75,42.05,520,12.37
桃園縣,桃園市,中埔二街-大興西路與同德三街之間,12,臨街地,住宅大樓,鋼筋混凝土造,０９４０４,099年04月,15,6,住宅區,4.29,45.86,590,12.87
桃園縣,桃園市,中埔二街-中埔二街101至150號,12,臨街地,住宅大樓,鋼筋混凝土造,０９２１１,100年04月,14,2,住宅區,2.56,28.52,440,15.43
桃園縣,桃園市,中埔二街-中埔二街101號至150號,12,臨街地,華廈,鋼筋混凝土造,０８９０６,100年07月,9,6,住宅區,7.66,51.46,460,8.94
桃園縣,桃園市,中埔二街-中埔二街151至200號,12,臨街地,住宅大樓,鋼筋混凝土造,０９８１０,100年04月,13,5,住宅區,12.23,89.13,1500,16.83
桃園縣,桃園市,中埔二街-中埔二街177巷,12,裡地,透天住宅,鋼筋混凝土造,０８４０３,100年07月,4,全,住宅區,20.19,67.93,680,10.01
桃園縣,桃園市,中埔二街-中埔二街1至50號,12,臨街地,住宅大樓,鋼筋混凝土造,０９４０４,100年04月,15,10,住宅區,4.29,39.65,550,13.87
