縣市別,行政區,街道名稱及範圍,路寬(m),臨街關係,用途類別,構造種類,建築完成年月,移轉日期,總樓層數,移轉層數,土地使用分區,移轉土地面積(坪),移轉房屋面積(坪),總價(萬元),單價(萬元/坪)
宜蘭縣,羅東鎮,北成路1段-建國路與建中街間,15,臨街地,透天住宅,鋼筋混凝土造,０６９０４,099年12月,3,全,住宅區,30.86,61.21,650,10.62
宜蘭縣,羅東鎮,北成路1段-建國路與建中街間,15,臨街地,公寓,鋼筋混凝土造,０７３０３,099年12月,5,2,住宅區,9.92,29.70,200,6.73
宜蘭縣,羅東鎮,北成路1段-國華街與北成路1段49巷之間,8,臨街地,透天住宅,鋼筋混凝土加強磚造,０６００８,094年01月,2,全,住宅區,39.02,62.20,620,9.97
宜蘭縣,羅東鎮,北成路1段-敬業路與大成路間,6,臨街地,透天住宅,鋼筋混凝土造,０８２０５,099年12月,3,全,住宅區,25.41,55.27,610,11.04
宜蘭縣,羅東鎮,北成路2段-羅東運動公園附近,9,臨街地,農舍,鋼筋混凝土加強磚造,０７４０１,095年12月,2,全,農牧用地,207.82,77.30,1393,18.02
宜蘭縣,羅東鎮,北成路2段-羅東運動公園附近,9,裡地,公寓,鋼筋混凝土造,０８２０６,097年04月,4,4,乙種建築用地,13.61,31.89,250,7.84
宜蘭縣,羅東鎮,北投街-北成路與水井一路間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０６９１２,100年04月,2,全,乙種建築用地,39.85,33.73,570,16.90
宜蘭縣,羅東鎮,北投街-北投街與北投街236巷之間,4,裡地,透天住宅,鋼筋混凝土造,０９５０８,096年01月,3,全,甲種建築用地,39.02,60.97,700,11.48
宜蘭縣,羅東鎮,北投街-永福宮附近,6,裡地,透天住宅,鋼筋混凝土造,０９７１１,099年12月,3,全,甲種建築用地,54.75,92.60,950,10.26
宜蘭縣,羅東鎮,四育路136巷-民治街與民享街間,4,裡地,透天住宅,鋼筋混凝土加強磚造,０６８０５,100年04月,2,全,住宅區,24.80,30.75,608,19.77
宜蘭縣,羅東鎮,四育路-公正路與尚仁街間,8,臨街地,透天住宅,鋼筋混凝土造,０７５１０,097年07月,3,全,住宅區,25.71,58.85,725,12.32
宜蘭縣,羅東鎮,四育路-四育路70號至120號間,8,路角地,住宅區,鋼筋混凝土造,０９５０４,100年12月,4,全,透天住宅,34.79,90.28,1300,14.40
宜蘭縣,羅東鎮,四育路-民治街與培英路之間,8,臨街地,透天住宅,鋼筋混凝土造,０９６１１,100年01月,3,全,住宅區,34.94,67.32,1280,19.01
宜蘭縣,羅東鎮,四育路-光武街與進德街間,8,臨街地,店面(店舖),鋼筋混凝土造,０９６０３,096年07月,3,全,住宅區,50.52,110.80,1700,15.34
宜蘭縣,羅東鎮,四育路-國華國中附近,8,臨街地,透天住宅,鋼筋混凝土造,０７５１０,093年07月,3,全,住宅區,26.02,58.85,985,16.74
宜蘭縣,羅東鎮,四育路-國華國中附近,8,裡地,透天住宅,鋼筋混凝土造,０６８０５,093年07月,3,全,住宅區,26.92,46.45,450,9.69
宜蘭縣,羅東鎮,四育路-國華國中附近,8,臨街地,透天住宅,鋼筋混凝土造,０６８１１,093年12月,3,全,住宅區,24.80,45.84,620,13.53
宜蘭縣,羅東鎮,四育路-國華國中附近,8,裡地,透天住宅,鋼筋混凝土加強磚造,０６５１１,095年12月,2,全,住宅區,21.18,28.35,450,15.87
宜蘭縣,羅東鎮,四育路-羅東高中附近,40,裡地,透天住宅,鋼筋混凝土造,０６８０５,098年07月,3,全,住宅區,26.62,46.55,440,9.45
宜蘭縣,羅東鎮,四維路153巷-四維路153巷內,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７３０３,101年04月,2,全,甲種建築用地,22.79,30.41,525,17.26
宜蘭縣,羅東鎮,四維路-皇家公園海社區,6,裡地,甲種建築用地,鋼筋混凝土造,０８４１０,100年12月,2,全,透天住宅,20.62,60.58,890,14.69
宜蘭縣,羅東鎮,四維路-羅東運動公園附近,6,臨街地,透天住宅,鋼筋混凝土造,０８６１２,094年01月,4,全,甲種建築用地,79.86,118.06,1500,12.71
宜蘭縣,羅東鎮,四維路-羅東運動公園附近,20,裡地,透天住宅,鋼筋混凝土加強磚造,０７３０３,094年12月,2,全,甲種建築用地,22.69,30.41,550,18.09
宜蘭縣,羅東鎮,四維路-羅東運動公園附近,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７３０３,095年12月,2,全,甲種建築用地,24.20,32.35,370,11.44
宜蘭縣,羅東鎮,四維路-羅東運動公園附近,15,臨街地,透天住宅,鋼筋混凝土加強磚造,０７３１０,096年07月,2,全,甲種建築用地,25.71,32.82,550,16.76
宜蘭縣,羅東鎮,四維路-羅東運動公園附近,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７３０３,096年12月,2,全,甲種建築用地,22.69,30.41,500,16.44
宜蘭縣,羅東鎮,四維路-羅東運動公園附近,15,裡地,透天住宅,鋼筋混凝土加強磚造,０７３０３,096年12月,2,全,甲種建築用地,22.69,30.41,350,11.51
宜蘭縣,羅東鎮,四維路-羅東運動公園附近,15,裡地,透天住宅,鋼筋混凝土造,０８０１２,098年01月,3,全,甲種建築用地,43.86,66.22,900,13.59
宜蘭縣,羅東鎮,民生路111巷-中華路與忠孝路間,3,裡地,公寓,鋼筋混凝土造,０７１０２,099年07月,5,2,住宅區,7.62,26.88,220,8.18
宜蘭縣,羅東鎮,民生路-公正國小附近,9,臨街地,透天住宅,鋼筋混凝土加強磚造,０６６１０,094年07月,3,全,住宅區,20.57,57.60,900,15.63
宜蘭縣,羅東鎮,民生路-公正國小附近,9,裡地,公寓,鋼筋混凝土造,０７１０２,095年04月,5,1,住宅區,7.74,26.04,260,9.98
宜蘭縣,羅東鎮,民生路-公園路與中正街間,9,臨街地,透天住宅,加強磚造,０６１１２,089年01月,2,全,商業區,22.38,43.23,1641,37.96
宜蘭縣,羅東鎮,民生路-天津路與長春路之間,9,臨街地,店面(店舖),鋼造,０８３１２,094年04月,2,全,商業區,83.49,124.12,5844.3,47.09
宜蘭縣,羅東鎮,民生路-民生路105號至165號間,5,臨街地,透天住宅,鋼筋混凝土造,０９６０５,101年01月,3,全,住宅區,27.53,70.39,1280,18.18
宜蘭縣,羅東鎮,民生路-民生路129至179號間,6,臨街地,透天住宅,鋼筋混凝土造,０９６０５,101年04月,3,全,住宅區,26.02,66.89,1160,17.34
宜蘭縣,羅東鎮,民生路-民生路65號至125號間,8,臨街地,透天住宅,鋼筋混凝土造,０９６０６,100年07月,3,全,住宅區,32.37,62.46,1720,27.54
宜蘭縣,羅東鎮,民生路-忠孝路與中華路,9,裡地,公寓,鋼筋混凝土造,０７１０２,093年07月,5,5,住宅區,7.74,26.04,190,7.30
宜蘭縣,羅東鎮,民生路-純精路2段及民意街間,40,臨街地,透天住宅,鋼筋混凝土造,０９６０５,096年07月,3,全,住宅區,37.58,80.17,1200,14.97
宜蘭縣,羅東鎮,民生路-純精路2段與民意街間,5,臨街地,透天住宅,鋼筋混凝土造,０９６０５,096年07月,3,全,住宅區,30.37,67.51,1200,17.78
宜蘭縣,羅東鎮,民生路-純精路2段與忠孝路之間,9,臨街地,透天住宅,鋼筋混凝土造,０６８０４,098年10月,3,全,住宅區,46.89,71.92,920,12.79
宜蘭縣,羅東鎮,民有街21巷-國華國中附近,5,裡地,透天住宅,鋼筋混凝土造,０９８０３,100年01月,4,全,住宅區,44.68,76.66,1280,16.70
宜蘭縣,羅東鎮,民有街33巷-民享街與培英路之間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０６３０７,099年04月,2,全,住宅區,22.69,27.82,360,12.94
宜蘭縣,羅東鎮,民有街-國華國中附近,6,裡地,透天住宅,鋼筋混凝土造,０６５０８,093年01月,3,全,住宅區,25.41,49.91,480,9.62
宜蘭縣,羅東鎮,民有街-培英路與民享街之間,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０６４０５,097年01月,2,全,住宅區,31.16,35.24,478,13.56
宜蘭縣,羅東鎮,民有街-培英路與民享街間,6,裡地,透天住宅,鋼筋混凝土造,０７１０４,097年01月,3,全,住宅區,21.78,41.29,380,9.20
宜蘭縣,羅東鎮,民有街-培英路與民享街間,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０６３０５,097年04月,2,全,住宅區,22.69,29.23,440,15.05
宜蘭縣,羅東鎮,民族路33巷-民族路33巷1至50號間,4,裡地,透天住宅,鋼筋混凝土造,０６９０３,101年04月,4,全,商業區,15.73,49.91,500,10.02
宜蘭縣,羅東鎮,民族路60巷-中山西街與民族路間,3,裡地,透天住宅,鋼筋混凝土加強磚造,０６６１１,101年04月,3,全,商業區,18.15,41.05,480,11.69
宜蘭縣,羅東鎮,民族路-中山西街與民族路之間,9,裡地,透天住宅,鋼筋混凝土造,０６９０４,094年12月,4,全,商業區,27.83,80.72,545,6.75
宜蘭縣,羅東鎮,民族路-中正街與公園路之間,9,臨街地,公寓,鋼筋混凝土造,０６６０２,093年01月,4,4,商業區,7.41,23.64,180,7.61
宜蘭縣,羅東鎮,民族路-公園路與中正街之間,9,臨街地,店面(店舖),鋼筋混凝土造,０７６０６,097年12月,3,全,商業區,28.13,74.12,780,10.52
宜蘭縣,羅東鎮,民族路-公園路與中正街間,9,裡地,透天住宅,鋼筋混凝土造,０６７１０,097年04月,3,全,商業區,17.85,39.23,371,9.46
宜蘭縣,羅東鎮,民族路-民族路30號至90號間,9,臨街地,透天住宅,鋼筋混凝土造,０７９０６,101年01月,4,全,商業區,31.76,98.26,1100,11.19
宜蘭縣,羅東鎮,民族路-成功國小附近,9,裡地,透天住宅,鋼筋混凝土造,０６９０４,092年04月,4,全,商業區,27.83,80.72,520,6.44
宜蘭縣,羅東鎮,民族路-位於公園路與中正街之間,9,臨街地,透天住宅,鋼筋混凝土造,０７９０６,093年04月,4,全,商業區,42.05,91.39,1600,17.51
宜蘭縣,羅東鎮,民族路旁-興東路與中正路之間,20,裡地,透天住宅,加強磚造,０６９０３,090年07月,4,全,住宅區,22.69,34.81,427,12.27
宜蘭縣,羅東鎮,民族路-開元市場附近,9,臨街地,店面(店舖),鋼筋混凝土加強磚造,０６３０４,096年04月,4,全,商業區,12.71,54.10,1000,18.48
宜蘭縣,羅東鎮,民族路-興南東路與公園路之間,9,臨街地,華廈,鋼筋混凝土造,０８４０５,096年04月,9,4,商業區,5.05,34.83,275,7.90
宜蘭縣,羅東鎮,民意街104巷-民意街與忠孝路間,6,臨街地,住宅區,鋼筋混凝土加強磚造,０６１０８,100年12月,2,全,店面（店舖）,24.50,30.63,380,12.41
宜蘭縣,羅東鎮,民意街77巷-聖安宮附近,6,裡地,公寓,鋼筋混凝土造,０７０１１,099年07月,5,3,住宅區,9.74,27.51,215,7.82
宜蘭縣,羅東鎮,民意街-民生路與民權路之間,6,臨街地,公寓,鋼筋混凝土造,０７０１０,094年01月,4,4,住宅區,14.60,35.65,230,6.45
宜蘭縣,羅東鎮,民意街-民生路與民權路間,6,臨街地,透天住宅,鋼筋混凝土造,０６１０２,089年01月,4,全,住宅區,23.90,29.68,434,14.62
宜蘭縣,羅東鎮,民意街-民生路與民權路間,6,臨街地,透天住宅,加強磚造,０６４０３,089年04月,3,全,住宅區,22.08,41.62,700,16.82
宜蘭縣,羅東鎮,民意街-民權路與民生路間,6,臨街地,公寓,鋼筋混凝土造,０６９０２,099年12月,4,3,住宅區,11.93,28.31,215,7.59
宜蘭縣,羅東鎮,民意街-忠孝路與中華路之間,8,臨街地,透天住宅,加強磚造,０６５０６,089年10月,3,全,住宅區,21.48,44.63,510,11.43
宜蘭縣,羅東鎮,民意街-忠孝路與中華路之間,7,臨街地,透天住宅,加強磚造,０６５０６,090年01月,3,全,住宅區,21.48,44.63,460,10.31
宜蘭縣,羅東鎮,民意街-忠孝路與中華路之間,20,臨街地,透天住宅,加強磚造,０６５０６,090年06月,3,全,住宅區,19.06,43.09,386,8.96
宜蘭縣,羅東鎮,民意街-純精路2段與忠孝路間,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０６１０２,097年07月,2,全,住宅區,25.71,32.59,460,14.11
宜蘭縣,羅東鎮,民權路199巷-中華路與忠孝路之間,4,裡地,透天住宅,鋼筋混凝土造,０６８０１,099年04月,2,全,住宅區,26.62,30.75,400,13.01
宜蘭縣,羅東鎮,民權路56巷-民權路56巷1號至50號間,5,裡地,透天住宅,鋼筋混凝土造,０６８１０,101年04月,4,全,商業區,30.29,76.54,1280,16.72
宜蘭縣,羅東鎮,民權路-中正街與公園路之間,10,臨街地,透天住宅,鋼筋混凝土造,０５５１１,093年01月,3,全,商業區,24.80,57.66,2270,39.37
宜蘭縣,羅東鎮,民權路-中華路與忠孝路之間,9,臨街地,透天住宅,鋼筋混凝土造,０７６１１,094年01月,4,全,住宅區,46.89,128.57,2400,18.67
宜蘭縣,羅東鎮,民權路-公園路與中正街間,10,裡地,公寓,鋼筋混凝土造,０７００９,096年07月,4,3,商業區,13.32,38.05,320,8.41
宜蘭縣,羅東鎮,民權路-民權路186號至240號間,8,臨街地,住宅區,鋼筋混凝土加強磚造,０６２１２,100年12月,2,全,透天住宅,19.96,28.81,1050,36.45
宜蘭縣,羅東鎮,民權路-忠孝路與中華路之間,9,臨街地,透天住宅,鋼筋混凝土造,０８５０５,089年10月,5,全,住宅區,19.96,68.45,1440,21.04
宜蘭縣,羅東鎮,民權路-忠孝路與中華路之間,9,裡地,透天住宅,鋼筋混凝土造,０６８０１,095年12月,2,全,住宅區,26.02,30.81,400,12.98
宜蘭縣,羅東鎮,民權路-忠孝路與中華路間,9,裡地,透天住宅,鋼筋混凝土造,０６８０１,097年07月,2,全,住宅區,27.83,30.75,458,14.89
宜蘭縣,羅東鎮,民權路-興東路與公園路之間,9,臨街地,店面(店舖),鋼筋混凝土造,０７７１１,096年01月,4,全,商業區,19.96,71.11,3800,53.44
宜蘭縣,羅東鎮,光明街-公正路與建民街之間,6,臨街地,透天住宅,加強磚造,０７７０３,093年12月,2,全,住宅區,38.12,43.55,550,12.63
宜蘭縣,羅東鎮,光明街-光明街2號至58號間,6,臨街地,透天住宅,鋼筋混凝土造,０７７１１,101年01月,2,全,住宅區,36.91,42.05,770,18.31
宜蘭縣,羅東鎮,光明街-建中街與建成街間,6,臨街地,透天住宅,鋼筋混凝土造,０７８０６,098年07月,2,全,住宅區,29.95,46.92,600,12.79
宜蘭縣,羅東鎮,光明街-建成街與四育路之間,6,臨街地,透天住宅,鋼筋混凝土造,０９６０５,097年12月,3,全,住宅區,30.25,56.17,780,13.89
宜蘭縣,羅東鎮,光明街-建國街與建成街之間,6,臨街地,透天住宅,鋼筋混凝土造,０７７０７,099年01月,2,全,住宅區,34.18,52.12,645,12.38
宜蘭縣,羅東鎮,光明路-公正路與四育路之間,8,臨街地,透天住宅,加強磚造,０６７１２,090年01月,2,全,住宅區,33.27,39.44,620,15.72
宜蘭縣,羅東鎮,光武街-建成街與建中街之間,6,臨街地,透天住宅,鋼筋混凝土造,０９３１１,093年12月,3,全,住宅區,26.19,59.54,680,11.42
宜蘭縣,羅東鎮,光武街-建成街與建國街之間,6,臨街地,透天住宅,加強磚造,０７４０３,093年07月,2,全,住宅區,31.16,37.51,480,12.80
宜蘭縣,羅東鎮,光華街-光華街31號至89號間,8,路角地,住宅區,鋼筋混凝土造,０７７０４,100年12月,3,全,透天住宅,33.27,60.04,700,11.66
宜蘭縣,羅東鎮,光華街-建民街與建中街之間,8,臨街地,透天住宅,鋼筋混凝土造,０８００２,093年12月,4,全,住宅區,29.95,62.08,790,12.73
宜蘭縣,羅東鎮,光榮路-中山路2段與東宜二路之間,35,臨街地,住宅大樓,鋼筋混凝土造,０８５１０,094年04月,12,3,住宅區,2.33,23.04,260,11.28
宜蘭縣,羅東鎮,光榮路-光榮路405巷與禮運路之間,35,臨街地,店面(店舖),鋼筋混凝土造,０９４０６,096年01月,4,全,住宅區,60.08,178.39,3250,18.22
宜蘭縣,羅東鎮,光榮路-光榮路51號至99號間,34,臨街地,店面（店舖）,鋼筋混凝土造,０９３０５,101年04月,3,全,住宅區,24.14,59.08,1380,23.36
宜蘭縣,羅東鎮,光榮路-光榮路65號至115號間,34,臨街地,店面（店舖）,鋼筋混凝土造,０９７０８,101年04月,3,全,住宅區,25.85,67.84,1300,19.16
宜蘭縣,羅東鎮,光榮路-光榮路75號至125號間,34,臨街地,店面（店舖）,鋼筋混凝土造,０９７０８,101年04月,3,全,住宅區,46.13,89.98,1800,20.00
宜蘭縣,羅東鎮,光榮路-光榮路與天祥路之間,40,臨街地,住宅大樓,鋼筋混凝土造,０８５１０,095年01月,12,5,住宅區,2.33,23.18,240,10.35
宜蘭縣,羅東鎮,光榮路-光榮路與天祥路之間,40,臨街地,透天住宅,鋼筋混凝土造,０９３０１,095年04月,4,全,住宅區,42.65,97.03,1100,11.34
宜蘭縣,羅東鎮,光榮路-光榮路與南昌東街路交叉口附近,35,臨街地,店面(店舖),鋼筋混凝土造,０９７０８,099年04月,3,全,住宅區,25.85,67.84,1160,17.10
宜蘭縣,羅東鎮,光榮路-南宜二路與南昌東街之間,35,臨街地,店面(店舖),鋼筋混凝土造,０９３０５,096年01月,3,全,住宅區,24.14,59.08,980,16.59
宜蘭縣,羅東鎮,光榮路-南昌東街與南宜二路之間,40,臨街地,透天住宅,鋼筋混凝土造,０９３０５,095年01月,4,全,住宅區,24.13,61.65,1000,16.22
宜蘭縣,羅東鎮,光榮路-南昌東街與南宜二路之間,5,路角地,店面(店舖),鋼筋混凝土造,０９３０５,095年12月,4,全,住宅區,35.54,83.22,1370,16.46
宜蘭縣,羅東鎮,光榮路-禮運路與光榮路405巷間,35,臨街地,店面(店舖),鋼筋混凝土造,０９４０６,097年01月,4,全,住宅區,30.04,89.36,1618,18.11
宜蘭縣,羅東鎮,安平路-中山路與民生路之間,9,臨街地,透天住宅,鋼筋混凝土造,０８７０９,091年12月,4,全,住宅區,26.32,72.41,1050,14.50
宜蘭縣,羅東鎮,安平路-公正路與中山路間,9,臨街地,透天住宅,鋼筋混凝土造,０８７０９,089年01月,3,全,住宅區,26.32,72.41,1088,15.03
宜蘭縣,羅東鎮,成功街160巷-成功街160巷6號至60號間,11,裡地,住宅區,鋼筋混凝土加強磚造,０６４１０,100年12月,2,全,透天住宅,37.51,31.31,580,18.52
宜蘭縣,羅東鎮,成功街-西安街與純精路1段間,15,臨街地,透天住宅,鋼筋混凝土造,０９９０６,099年07月,3,全,甲種建築用地,27.42,67.33,1020,15.15
宜蘭縣,羅東鎮,成功街-東光國中附近,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０５６０５,094年01月,2,全,住宅區,26.92,31.70,530,16.72
宜蘭縣,羅東鎮,成功街-東光國中附近,6,臨街地,透天住宅,鋼筋混凝土造,０７９１２,095年01月,3,全,住宅區,43.86,61.76,950,15.38
宜蘭縣,羅東鎮,竹林街405巷-河濱路與竹林街之間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７０１２,100年01月,2,全,乙種建築用地,24.80,31.65,420,13.27
宜蘭縣,羅東鎮,竹林街421巷-竹林街與河濱路23巷間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７１０２,100年07月,2,全,乙種建築用地,21.78,31.16,360,11.55
宜蘭縣,羅東鎮,竹林街-竹林街與四維路間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７１０２,098年07月,2,全,甲種建築用地,21.78,31.16,290,9.31
宜蘭縣,羅東鎮,竹林街-羅東運動公園附近,6,臨街地,透天住宅,鋼筋混凝土造,０９８０９,099年12月,4,全,甲種建築用地,51.42,83.17,1320,15.87
宜蘭縣,羅東鎮,竹義路-復興路1段與中華路間,10,臨街地,透天住宅,鋼筋混凝土造,０９６０９,099年07月,3,全,住宅區,32.91,69.20,920,13.29
宜蘭縣,羅東鎮,自強街-自強街與站前南路間,8,裡地,透天住宅,鋼筋混凝土造,０７００７,098年07月,3,全,住宅區,23.59,40.25,350,8.70
宜蘭縣,羅東鎮,西安街368巷-西安街368巷21號至81號間,8,裡地,透天住宅,鋼筋混凝土加強磚造,０７００６,100年07月,3,全,乙種建築用地,23.86,54.13,430,7.94
宜蘭縣,羅東鎮,西安街382巷-西安街382巷3號至63號間,5,裡地,透天住宅,鋼筋混凝土造,１０００７,100年07月,3,全,甲種建築用地,33.53,53.72,650,12.10
宜蘭縣,羅東鎮,西安街382巷-西安街382巷3號至63號間,5,裡地,透天住宅,鋼筋混凝土造,１０００７,100年07月,3,全,甲種建築用地,33.53,53.72,625,11.63
宜蘭縣,羅東鎮,西安街385巷-西安街385巷1至50號間,4,裡地,透天住宅,鋼筋混凝土加強磚造,０６６１０,101年07月,2,全,甲種建築用地,20.30,30.67,255,8.31
宜蘭縣,羅東鎮,西安街470巷-西安社區活動中心附近,6,裡地,透天住宅,鋼筋混凝土加強磚造,０６９１２,099年12月,2,全,甲種建築用地,25.30,34.79,250,7.19
宜蘭縣,羅東鎮,西安街-西安社區活動中心,8,裡地,透天住宅,鋼筋混凝土加強磚造,０６８１２,096年12月,2,全,甲種建築用地,27.27,34.44,219,6.36
宜蘭縣,羅東鎮,西安街-西安社區活動中心附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７１０６,098年07月,2,全,甲種建築用地,45.93,41.07,370,9.01
宜蘭縣,羅東鎮,西安街-西安街100至150號間,6,臨街地,透天住宅,鋼筋混凝土造,０９４０５,101年04月,3,全,乙種建築用地,36.31,59.92,690,11.52
宜蘭縣,羅東鎮,西安街-西安街180巷與南門圳間,4,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０９,098年01月,2,全,甲種建築用地,24.15,30.63,370,12.08
宜蘭縣,羅東鎮,西安街-西安街181巷與成功街170巷間,5,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０９,096年07月,2,全,乙種建築用地,22.75,30.90,223,7.22
宜蘭縣,羅東鎮,西安街-西安街240號至300號間,5,臨街地,透天住宅,鋼筋混凝土造,０８１０８,101年01月,4,全,乙種建築用地,28.44,58.76,560,9.53
宜蘭縣,羅東鎮,西安街-西安街30號至90號間,6,臨街地,甲種建築用地,鋼筋混凝土造,０８８０８,100年12月,4,全,透天住宅,22.74,49.77,610,12.26
宜蘭縣,羅東鎮,西安街-西安街80至130號間,4,臨街地,透天住宅,鋼筋混凝土加強磚造,０７１１０,101年04月,2,全,乙種建築用地,24.15,21.91,352,16.07
宜蘭縣,羅東鎮,西安街-西安街與西安街170巷之間,4,裡地,透天住宅,鋼筋混凝土造,０７０１１,096年01月,3,全,乙種建築用地,23.01,50.84,265,5.21
宜蘭縣,羅東鎮,西安街-西安街與西安街385巷之間,4,裡地,透天住宅,鋼筋混凝土加強磚造,０６７０２,096年01月,3,全,甲種建築用地,25.66,54.12,420,7.76
宜蘭縣,羅東鎮,西安街-西安街鎮安宮附近,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０７００４,099年01月,3,全,乙種建築用地,30.28,62.48,420,6.72
宜蘭縣,羅東鎮,西安街-慈惠堂附近,5,裡地,透天住宅,鋼筋混凝土加強磚造,０７００１,097年07月,2,全,甲種建築用地,23.71,32.61,310,9.51
宜蘭縣,羅東鎮,西安街-蘭陽慈惠堂附近,6,裡地,透天住宅,鋼筋混凝土加強磚造,０７００１,098年10月,2,全,乙種建築用地,23.37,32.09,260,8.10
宜蘭縣,羅東鎮,西雅街-北成路1段與崇德街間,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０５９０２,101年01月,2,全,住宅區,47.80,40.87,700,17.13
宜蘭縣,羅東鎮,西雅街-國華國中附近,6,臨街地,透天住宅,鋼筋混凝土造,０９４０１,094年12月,4,全,住宅區,38.12,66.18,830,12.54
宜蘭縣,羅東鎮,西寧路-中山路4段與西寧路間,8,臨街地,透天住宅,鋼筋混凝土造,０９６０７,098年01月,4,全,住宅區,24.23,44.36,720,16.23
宜蘭縣,羅東鎮,西寧路-羅東老人養護所附近,8,臨街地,透天住宅,鋼筋混凝土加強磚造,０６９１１,099年12月,2,全,住宅區,29.04,32.61,460,14.11
宜蘭縣,羅東鎮,和平路-中山路3段與民生東路之間,10,裡地,透天住宅,鋼筋混凝土加強磚造,０７１０７,095年01月,2,全,商業區,22.38,31.15,370,11.88
宜蘭縣,羅東鎮,和平路-公正街與民生東路之間,11,臨街地,店面(店舖),鋼筋混凝土造,０６６０１,094年04月,3,全,商業區,14.22,30.44,460,15.11
宜蘭縣,羅東鎮,和平路-公正路與公正街之間,10,臨街地,店面(店舖),鋼筋混凝土加強磚造,０４８０２,097年12月,2,全,商業區,45.68,54.78,950,17.34
宜蘭縣,羅東鎮,和平路-公正路與民生路間,10,臨街地,店面（店舖）,鋼筋混凝土造,０６６０１,099年07月,3,全,商業區,36.60,91.65,1430,15.60
宜蘭縣,羅東鎮,和平路-民生市場附近,10,臨街地,店面(店舖),鋼筋混凝土造,０６６０１,097年01月,3,全,商業區,14.22,30.44,510,16.75
宜蘭縣,羅東鎮,和平路-和平路21號至81號間,8,臨街地,店面（店舖）,木造,,100年07月,1,全,商業區,43.26,90.59,1150,12.69
宜蘭縣,羅東鎮,和平路-和平路2至50號間,9,臨街地,透天住宅,磚造,０４００６,101年04月,1,全,商業區,29.63,24.50,800,32.65
宜蘭縣,羅東鎮,和平路-和平路5號至65號間,8,臨街地,透天住宅,鋼筋混凝土造,０６８０２,100年07月,4,全,商業區,31.16,97.62,1200,12.29
宜蘭縣,羅東鎮,和平路-和平路與民生東路交會口附近,10,臨街地,華廈,鋼筋混凝土造,０８３０９,098年04月,8,4,商業區,2.46,17.56,125,7.12
宜蘭縣,羅東鎮,和平路-第三(開元)市場附近,10,路角地,透天住宅,鋼筋混凝土造,０８９０１,093年07月,4,全,商業區,24.15,74.61,1500,20.10
宜蘭縣,羅東鎮,和平路-羅東火車站附近,11,臨街地,透天住宅,鋼筋混凝土造,０６６０１,092年07月,3,全,商業區,14.22,30.44,400,13.14
宜蘭縣,羅東鎮,尚仁街-尚仁街20號至80號間,5,臨街地,透天住宅,鋼筋混凝土造,１０００７,100年07月,3,全,住宅區,16.34,47.10,830,17.62
宜蘭縣,羅東鎮,尚智街-四育路與尚信街之間,6,臨街地,透天住宅,鋼筋混凝土造,０９４０３,094年07月,3,全,住宅區,25.67,55.09,720,13.07
宜蘭縣,羅東鎮,尚智街-尚武街與尚仁街間,6,臨街地,透天住宅,鋼筋混凝土造,０６８０９,098年01月,3,全,住宅區,29.04,58.87,510,8.66
宜蘭縣,羅東鎮,尚智街-尚信街與尚仁街間,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０６８０１,097年04月,2,全,住宅區,29.64,44.90,650,14.48
宜蘭縣,羅東鎮,尚義街-尚仁街與尚信街間,6,臨街地,透天住宅,鋼筋混凝土造,０６９１１,098年07月,3,全,住宅區,28.13,51.15,565,11.05
宜蘭縣,羅東鎮,尚義街-尚信街與尚仁街之間,6,臨街地,透天住宅,鋼筋混凝土造,０６９０３,096年01月,3,全,住宅區,29.95,55.83,640,11.46
宜蘭縣,羅東鎮,尚禮街-公正路與四育路之間,6,臨街地,透天住宅,鋼筋混凝土造,０６９０３,091年04月,3,全,住宅區,24.50,47.07,510,10.83
宜蘭縣,羅東鎮,尚禮街-四育路與尚信街之間,6,臨街地,透天住宅,鋼筋混凝土加強磚造,０７４０６,095年04月,2,全,住宅區,30.25,35.70,600,16.81
宜蘭縣,羅東鎮,忠孝新村-忠孝新村1號至50號間,6,裡地,透天住宅,鋼筋混凝土加強磚造,０６９０２,101年07月,2,全,甲種建築用地,26.32,25.86,350,13.53
宜蘭縣,羅東鎮,忠孝路28巷-民意街與中山路3段之間,4,裡地,透天住宅,鋼筋混凝土加強磚造,０６２０９,099年04月,2,全,住宅區,20.87,26.58,320,12.04
